transaction_id,user_id,user_segment,purchase_datetime,showtime_datetime,day_type,movie,genre,cinema,ticket_type,num_tickets,unit_price,combo_revenue,total_revenue,payment_method,voucher_used,status
TXN001123,U35702,New,1/17/2026 5:01,1/20/2026 13:01,Weekday,Nha Ba Nu 2,Comedy,Lotte Landmark,Standard,3,"75,000",0,"225,000",wallet,0,Success
TXN001124,U43773,Regular,2/7/2026 18:46,2/12/2026 15:46,Weekday,Oppenheimer II,Drama,Lotte Landmark,Couple,2,"270,000","89,000","629,000",bank,0,Success
TXN001125,U17848,Member,2/22/2026 21:46,3/4/2026 9:46,Weekday,Inside Out 3,Animation,CGV Aeon Mall,VIP,1,"140,000","129,000","269,000",wallet,"20,000",Success
TXN001126,U95150,Member,5/9/2026 23:23,5/10/2026 9:23,Weekend,Dune: Part Three,Sci-Fi,CGV Aeon Mall,Standard,3,"80,000",0,"240,000",wallet,0,Success
TXN001127,U20991,Regular,3/25/2026 13:53,3/31/2026 13:53,Weekday,Moana 2,Animation,Galaxy Nguyen Du,3D,5,"110,000","129,000","679,000",wallet,0,Success
TXN001128,U80082,Member,5/7/2026 2:56,5/14/2026 11:56,Weekday,Mai 2,Drama,BHD Pham Hung,Standard,2,"75,000",0,"150,000",wallet,0,Success
TXN001129,U30867,Regular,4/25/2026 10:31,4/26/2026 6:31,Weekend,Smile 3,Horror,CGV Aeon Mall,3D,5,"120,000",0,"600,000",wallet,0,Success
TXN001130,U73573,New,2/1/2026 13:03,2/6/2026 13:03,Weekday,Deadpool 4,Action,Lotte Landmark,Standard,4,"75,000",0,"300,000",wallet,0,Success
TXN001131,U89190,Regular,2/20/2026 19:07,2/21/2026 20:07,Weekend,Oppenheimer II,Drama,Galaxy Sala,Standard,3,"80,000",0,"240,000",vietQR,0,Success
TXN001132,U91099,Member,1/5/2026 17:21,1/15/2026 1:21,Weekday,Inside Out 3,Animation,CGV Vincom,Couple,2,"260,000",0,"520,000",wallet,0,Success
TXN001133,U24235,New,5/23/2026 5:40,5/23/2026 17:40,Weekend,The Conjuring 4,Horror,Lotte Cinema Q7,3D,5,"115,000","189,000","764,000",wallet,"10,000",Success
TXN001134,U16153,New,1/19/2026 23:52,1/22/2026 0:52,Weekday,Oppenheimer II,Drama,Lotte Cinema Q7,IMAX,1,"170,000","189,000","359,000",vietQR,0,Success
TXN001135,U36428,New,3/17/2026 12:04,3/26/2026 0:04,Weekday,Inside Out 3,Animation,BHD Pham Hung,Standard,2,"75,000","49,000","199,000",wallet,0,Success
TXN001136,U40407,New,3/15/2026 9:21,3/15/2026 17:21,Weekend,Inside Out 3,Animation,Galaxy Sala,Standard,4,"80,000",0,"320,000",vietQR,0,Success
TXN001137,U13135,VIP,5/27/2026 1:32,6/2/2026 12:32,Weekday,Inside Out 3,Animation,Lotte Cinema Q7,IMAX,5,"170,000",0,"850,000",wallet,"10,000",Failed
TXN001138,U29811,Regular,2/6/2026 8:51,2/9/2026 22:51,Weekday,Fast X Final,Action,BHD Star Bitexco,3D,2,"115,000",0,"230,000",wallet,0,Success
TXN001139,U84971,Regular,5/25/2026 9:00,5/29/2026 20:00,Weekday,Wicked 2,Musical,CGV Vincom,Standard,4,"80,000","49,000","369,000",wallet,0,Success
TXN001140,U55668,Regular,4/27/2026 15:50,5/5/2026 2:50,Weekday,The Conjuring 4,Horror,BHD Pham Hung,Standard,2,"75,000",0,"150,000",wallet,0,Success
TXN001141,U93908,Regular,4/15/2026 6:34,4/16/2026 13:34,Weekday,Inside Out 3,Animation,BHD Star Bitexco,3D,4,"115,000","49,000","509,000",wallet,0,Success
TXN001142,U58068,Member,2/9/2026 16:39,2/16/2026 9:39,Weekday,The Conjuring 4,Horror,Galaxy Nguyen Du,Couple,1,"260,000","89,000","349,000",vietQR,0,Success
TXN001143,U64254,New,5/11/2026 15:27,5/21/2026 2:27,Weekday,Wicked 2,Musical,BHD Pham Hung,Standard,5,"75,000",0,"375,000",bank,0,Success
TXN001144,U70099,Regular,5/26/2026 6:07,5/28/2026 2:07,Weekday,Nha Ba Nu 2,Comedy,Galaxy Sala,Standard,2,"75,000","89,000","239,000",vietQR,0,Success
TXN001145,U39619,Regular,5/29/2026 11:53,6/4/2026 7:53,Weekday,Nha Ba Nu 2,Comedy,BHD Pham Hung,VIP,6,"140,000",0,"840,000",vietQR,0,Success
TXN001146,U15682,Regular,5/6/2026 18:34,5/15/2026 9:34,Weekday,Inside Out 3,Animation,Lotte Landmark,Standard,5,"85,000","89,000","514,000",wallet,"10,000",Success
TXN001147,U12294,VIP,3/13/2026 3:15,3/19/2026 17:15,Weekday,Moana 2,Animation,CGV Vincom,Couple,3,"270,000",0,"810,000",bank,0,Success
TXN001148,U84188,New,1/23/2026 7:56,1/28/2026 20:56,Weekday,Oppenheimer II,Drama,Galaxy Nguyen Du,IMAX,1,"160,000",0,"160,000",wallet,0,Success
TXN001149,U20637,Member,5/26/2026 17:33,6/4/2026 5:33,Weekday,Moana 2,Animation,Lotte Landmark,IMAX,2,"160,000",0,"320,000",bank,0,Success
TXN001150,U49129,New,1/25/2026 22:51,1/26/2026 18:51,Weekday,Smile 3,Horror,Galaxy Sala,3D,3,"110,000","129,000","459,000",vietQR,"50,000",Success
TXN001151,U59712,VIP,5/20/2026 21:56,5/25/2026 17:56,Weekday,Oppenheimer II,Drama,CGV Aeon Mall,VIP,2,"140,000","49,000","329,000",vietQR,"30,000",Success
TXN001152,U74062,New,2/14/2026 12:00,2/15/2026 17:00,Weekend,Oppenheimer II,Drama,Galaxy Nguyen Du,Standard,6,"75,000",0,"450,000",vietQR,"50,000",Success
TXN001153,U29385,Regular,2/5/2026 1:50,2/5/2026 15:50,Weekday,Nha Ba Nu 2,Comedy,CGV Vincom,3D,1,"115,000",0,"115,000",wallet,"50,000",Success
TXN001154,U22318,Regular,2/16/2026 21:29,2/20/2026 12:29,Weekday,Oppenheimer II,Drama,BHD Star Bitexco,Standard,1,"75,000",0,"75,000",bank,0,Success
TXN001155,U74404,VIP,5/7/2026 12:40,5/15/2026 20:40,Weekday,Fast X Final,Action,CGV Vincom,Couple,1,"260,000","49,000","309,000",wallet,0,Success
TXN001156,U23853,VIP,1/14/2026 7:01,1/15/2026 13:01,Weekday,Mai 2,Drama,BHD Star Bitexco,Standard,2,"80,000",0,"160,000",wallet,0,Success
TXN001157,U32519,Member,3/28/2026 13:05,3/31/2026 0:05,Weekday,Oppenheimer II,Drama,CGV Aeon Mall,Standard,1,"75,000","49,000","124,000",wallet,0,Success
TXN001158,U67960,Regular,4/29/2026 1:36,5/7/2026 8:36,Weekday,Dune: Part Three,Sci-Fi,CGV Aeon Mall,Standard,3,"75,000","49,000","274,000",wallet,"50,000",Success
TXN001159,U30846,Regular,3/10/2026 19:37,3/14/2026 21:37,Weekend,Moana 2,Animation,Galaxy Sala,VIP,6,"145,000","49,000","919,000",bank,0,Success
TXN001160,U28656,New,3/4/2026 14:24,3/9/2026 4:24,Weekday,Gladiator III,Action,Galaxy Sala,Couple,2,"270,000",0,"540,000",vietQR,0,Success
TXN001161,U72308,Member,1/9/2026 10:25,1/18/2026 9:25,Weekend,Avengers: Secret Wars,Action,BHD Pham Hung,IMAX,1,"165,000","129,000","294,000",wallet,"10,000",Success
TXN001162,U15339,New,5/24/2026 3:47,6/1/2026 21:47,Weekday,Mai 2,Drama,BHD Pham Hung,Standard,1,"75,000","129,000","204,000",wallet,0,Success
TXN001163,U67401,Regular,5/22/2026 16:05,5/29/2026 14:05,Weekday,Moana 2,Animation,BHD Star Bitexco,Couple,6,"260,000","89,000","1,649,000",wallet,0,Success
TXN001164,U67901,VIP,2/27/2026 5:58,3/1/2026 18:58,Weekend,Joker 3,Crime,BHD Pham Hung,Standard,2,"75,000","129,000","279,000",wallet,0,Success
TXN001165,U88745,New,3/12/2026 4:00,3/14/2026 1:00,Weekend,Inside Out 3,Animation,Lotte Cinema Q7,3D,4,"115,000",0,"460,000",wallet,0,Success
TXN001166,U39294,Member,3/26/2026 20:17,4/3/2026 2:17,Weekday,La La Land 2,Romance,Galaxy Nguyen Du,Standard,4,"80,000","89,000","409,000",bank,"20,000",Refunded
TXN001167,U68871,New,4/22/2026 13:37,4/26/2026 6:37,Weekend,Gladiator III,Action,CGV Aeon Mall,Standard,3,"75,000","89,000","314,000",bank,0,Refunded
TXN001168,U19760,Regular,4/19/2026 0:26,4/28/2026 19:26,Weekday,Fast X Final,Action,BHD Star Bitexco,VIP,3,"140,000","89,000","509,000",vietQR,0,Success
TXN001169,U22368,Member,3/7/2026 5:24,3/12/2026 20:24,Weekday,Smile 3,Horror,BHD Pham Hung,Standard,2,"85,000",0,"170,000",bank,0,Success
TXN001170,U66702,New,4/25/2026 18:32,5/1/2026 14:32,Weekday,The Conjuring 4,Horror,CGV Aeon Mall,3D,2,"110,000",0,"220,000",wallet,"10,000",Success
TXN001171,U97120,Regular,1/15/2026 11:24,1/23/2026 5:24,Weekday,Mai 2,Drama,BHD Star Bitexco,Standard,1,"85,000","89,000","174,000",wallet,0,Failed
TXN001172,U60229,Regular,2/1/2026 3:04,2/2/2026 19:04,Weekday,Mai 2,Drama,Galaxy Nguyen Du,Standard,1,"75,000",0,"75,000",bank,0,Success
TXN001173,U27888,VIP,5/7/2026 19:55,5/14/2026 11:55,Weekday,Smile 3,Horror,Galaxy Nguyen Du,Standard,5,"80,000","129,000","529,000",bank,0,Success
TXN001174,U72203,New,3/15/2026 6:29,3/19/2026 6:29,Weekday,Avengers: Secret Wars,Action,CGV Aeon Mall,Standard,2,"75,000","89,000","239,000",wallet,0,Success
TXN001175,U46600,New,5/22/2026 4:01,5/26/2026 16:01,Weekday,Inside Out 3,Animation,BHD Star Bitexco,3D,1,"110,000",0,"110,000",wallet,0,Success
TXN001176,U91263,Regular,2/20/2026 2:36,2/21/2026 2:36,Weekend,Inside Out 3,Animation,Galaxy Nguyen Du,Standard,1,"75,000",0,"75,000",bank,"20,000",Success
TXN001177,U31110,Member,1/15/2026 18:54,1/22/2026 3:54,Weekday,Moana 2,Animation,BHD Pham Hung,Standard,2,"80,000",0,"160,000",wallet,"10,000",Success
TXN001178,U18189,Regular,1/6/2026 23:30,1/9/2026 5:30,Weekday,Oppenheimer II,Drama,Galaxy Nguyen Du,Standard,3,"75,000",0,"225,000",wallet,0,Success
TXN001179,U18382,Regular,4/10/2026 1:13,4/19/2026 13:13,Weekend,La La Land 2,Romance,BHD Star Bitexco,VIP,4,"140,000","89,000","649,000",wallet,0,Success
TXN001180,U15044,Regular,3/24/2026 9:07,3/27/2026 18:07,Weekday,Wicked 2,Musical,Lotte Cinema Q7,Standard,2,"75,000",0,"150,000",wallet,0,Success
TXN001181,U67194,VIP,4/9/2026 16:16,4/10/2026 7:16,Weekday,Joker 3,Crime,Lotte Landmark,Standard,4,"75,000",0,"300,000",bank,0,Success
TXN001182,U82518,Regular,1/27/2026 13:34,1/30/2026 10:34,Weekday,Inside Out 3,Animation,Lotte Cinema Q7,Standard,2,"85,000",0,"170,000",vietQR,0,Success
TXN001183,U43827,Regular,3/5/2026 14:28,3/14/2026 15:28,Weekend,Fast X Final,Action,Galaxy Nguyen Du,Standard,1,"85,000",0,"85,000",vietQR,0,Success
TXN001184,U63819,VIP,3/13/2026 12:09,3/21/2026 10:09,Weekend,Smile 3,Horror,Lotte Cinema Q7,3D,2,"110,000",0,"220,000",bank,"10,000",Success
TXN001185,U97194,Member,3/8/2026 18:38,3/15/2026 6:38,Weekend,Moana 2,Animation,CGV Vincom,3D,2,"110,000",0,"220,000",bank,0,Success
TXN001186,U92422,New,2/14/2026 8:38,2/20/2026 7:38,Weekday,Fast X Final,Action,Galaxy Sala,Standard,3,"80,000",0,"240,000",bank,"20,000",Success
TXN001187,U77418,Regular,1/28/2026 15:04,1/29/2026 4:04,Weekday,Smile 3,Horror,Galaxy Sala,Standard,3,"80,000",0,"240,000",wallet,0,Success
TXN001188,U98966,Member,3/18/2026 10:45,3/18/2026 12:45,Weekday,La La Land 2,Romance,Galaxy Nguyen Du,Standard,2,"75,000","129,000","279,000",bank,"10,000",Success
TXN001189,U37140,New,2/19/2026 13:27,2/26/2026 13:27,Weekday,The Conjuring 4,Horror,CGV Aeon Mall,Standard,2,"85,000",0,"170,000",wallet,0,Success
TXN001190,U13833,Regular,1/30/2026 1:16,1/30/2026 17:16,Weekday,Fast X Final,Action,CGV Aeon Mall,IMAX,3,"160,000",0,"480,000",wallet,0,Success
TXN001191,U18595,Member,3/22/2026 6:55,3/30/2026 2:55,Weekday,Nha Ba Nu 2,Comedy,Lotte Cinema Q7,Standard,2,"85,000",0,"170,000",vietQR,0,Success
TXN001192,U69387,New,2/22/2026 2:57,2/27/2026 20:57,Weekday,Joker 3,Crime,Lotte Cinema Q7,Standard,1,"75,000",0,"75,000",vietQR,0,Success
TXN001193,U38281,Regular,1/24/2026 5:16,1/28/2026 2:16,Weekday,Inside Out 3,Animation,BHD Star Bitexco,Standard,6,"75,000","89,000","539,000",bank,"30,000",Success
TXN001194,U84541,Regular,5/4/2026 12:03,5/10/2026 11:03,Weekend,Nha Ba Nu 2,Comedy,BHD Pham Hung,IMAX,2,"160,000",0,"320,000",bank,0,Success
TXN001195,U11469,New,1/30/2026 1:19,2/4/2026 11:19,Weekday,Wicked 2,Musical,BHD Pham Hung,VIP,1,"140,000",0,"140,000",wallet,0,Success
TXN001196,U35017,Member,3/23/2026 23:57,3/24/2026 18:57,Weekday,The Conjuring 4,Horror,BHD Pham Hung,Couple,2,"260,000","89,000","609,000",wallet,"10,000",Success
TXN001197,U21297,Regular,5/25/2026 3:53,5/29/2026 2:53,Weekday,Inside Out 3,Animation,BHD Star Bitexco,3D,1,"110,000","49,000","159,000",vietQR,0,Success
TXN001198,U78566,Member,1/23/2026 21:01,1/25/2026 7:01,Weekend,Smile 3,Horror,Lotte Cinema Q7,Standard,2,"80,000",0,"160,000",bank,0,Success
TXN001199,U69287,Member,2/27/2026 20:20,3/1/2026 22:20,Weekend,The Conjuring 4,Horror,BHD Pham Hung,Standard,4,"75,000",0,"300,000",vietQR,0,Success
TXN001200,U43121,VIP,4/6/2026 2:30,4/9/2026 22:30,Weekday,Mai 2,Drama,CGV Vincom,Standard,2,"75,000",0,"150,000",vietQR,"20,000",Success
TXN001201,U96716,Regular,3/30/2026 13:43,4/1/2026 23:43,Weekday,Joker 3,Crime,Lotte Landmark,Standard,1,"75,000",0,"75,000",wallet,"10,000",Success
TXN001202,U14838,Regular,2/17/2026 16:35,2/25/2026 20:35,Weekday,Deadpool 4,Action,Lotte Landmark,IMAX,3,"170,000","89,000","599,000",wallet,0,Success
TXN001203,U22401,Regular,1/9/2026 5:46,1/17/2026 8:46,Weekend,Oppenheimer II,Drama,CGV Aeon Mall,Couple,1,"265,000","129,000","394,000",wallet,0,Success
TXN001204,U65910,New,5/8/2026 5:48,5/9/2026 10:48,Weekend,Nha Ba Nu 2,Comedy,Galaxy Nguyen Du,Couple,1,"265,000",0,"265,000",wallet,0,Success
TXN001205,U75619,Member,3/24/2026 0:37,3/26/2026 4:37,Weekday,Oppenheimer II,Drama,Galaxy Nguyen Du,Couple,2,"265,000",0,"530,000",wallet,0,Success
TXN001206,U68603,Regular,2/28/2026 19:54,3/5/2026 0:54,Weekday,Inside Out 3,Animation,CGV Vincom,Standard,2,"75,000","89,000","239,000",vietQR,0,Success
TXN001207,U36552,VIP,3/25/2026 8:24,3/27/2026 2:24,Weekday,Inside Out 3,Animation,Galaxy Sala,IMAX,2,"160,000","129,000","449,000",vietQR,0,Success
TXN001208,U70566,Regular,3/7/2026 23:31,3/8/2026 12:31,Weekend,Gladiator III,Action,CGV Vincom,Couple,1,"260,000",0,"260,000",vietQR,"30,000",Success
TXN001209,U41965,VIP,5/4/2026 3:07,5/4/2026 10:07,Weekday,Deadpool 4,Action,BHD Pham Hung,3D,2,"115,000",0,"230,000",wallet,0,Success
TXN001210,U13484,New,3/10/2026 23:52,3/16/2026 13:52,Weekday,Smile 3,Horror,CGV Aeon Mall,Couple,3,"260,000","49,000","829,000",bank,"10,000",Success
TXN001211,U65807,Regular,5/26/2026 1:18,6/4/2026 17:18,Weekday,Avengers: Secret Wars,Action,CGV Vincom,Couple,2,"260,000",0,"520,000",vietQR,0,Success
TXN001212,U14937,VIP,3/2/2026 13:38,3/7/2026 0:38,Weekend,Joker 3,Crime,Galaxy Nguyen Du,VIP,2,"150,000","49,000","349,000",wallet,0,Failed
TXN001213,U63222,Member,4/27/2026 8:00,4/29/2026 20:00,Weekday,Mai 2,Drama,BHD Star Bitexco,VIP,2,"150,000",0,"300,000",vietQR,"30,000",Success
TXN001214,U28929,New,1/19/2026 11:37,1/25/2026 18:37,Weekend,Gladiator III,Action,BHD Star Bitexco,3D,4,"110,000",0,"440,000",wallet,0,Success
TXN001215,U56161,Member,3/21/2026 23:44,3/22/2026 17:44,Weekend,Wicked 2,Musical,BHD Pham Hung,Standard,6,"85,000","49,000","559,000",bank,"20,000",Success
TXN001216,U79258,Regular,1/24/2026 6:15,1/29/2026 14:15,Weekday,Mai 2,Drama,Lotte Cinema Q7,3D,2,"110,000",0,"220,000",wallet,0,Success
TXN001217,U11562,New,2/3/2026 23:10,2/13/2026 2:10,Weekday,Mai 2,Drama,Galaxy Nguyen Du,Standard,2,"75,000","89,000","239,000",wallet,0,Success
TXN001218,U48533,Regular,2/21/2026 14:41,3/2/2026 12:41,Weekday,Wicked 2,Musical,Lotte Landmark,Standard,1,"80,000",0,"80,000",bank,0,Success
TXN001219,U17119,Member,2/23/2026 4:54,2/25/2026 4:54,Weekday,Oppenheimer II,Drama,Lotte Cinema Q7,Standard,2,"75,000","129,000","279,000",vietQR,0,Success
TXN001220,U25299,New,1/26/2026 1:33,1/27/2026 14:33,Weekday,La La Land 2,Romance,Galaxy Nguyen Du,IMAX,6,"160,000",0,"960,000",vietQR,"20,000",Failed
TXN001221,U16960,New,1/30/2026 2:31,2/4/2026 20:31,Weekday,Deadpool 4,Action,BHD Star Bitexco,Standard,2,"75,000",0,"150,000",wallet,0,Success
TXN001222,U31356,New,3/28/2026 13:16,4/3/2026 13:16,Weekday,Fast X Final,Action,Galaxy Nguyen Du,IMAX,5,"165,000","129,000","954,000",wallet,0,Success
TXN001223,U62297,New,5/14/2026 11:44,5/19/2026 18:44,Weekday,Joker 3,Crime,Galaxy Nguyen Du,Standard,3,"85,000","129,000","384,000",bank,0,Success
TXN001224,U34676,Member,3/2/2026 21:05,3/9/2026 1:05,Weekday,Wicked 2,Musical,CGV Vincom,3D,1,"120,000",0,"120,000",wallet,"20,000",Success
TXN001225,U80643,New,4/24/2026 13:20,5/1/2026 14:20,Weekday,Deadpool 4,Action,Galaxy Nguyen Du,Standard,6,"85,000","89,000","599,000",bank,0,Success
TXN001226,U86055,VIP,4/25/2026 5:21,5/4/2026 16:21,Weekday,Mai 2,Drama,Lotte Cinema Q7,Standard,2,"85,000",0,"170,000",wallet,0,Success
TXN001227,U62066,Regular,4/26/2026 23:09,4/27/2026 22:09,Weekday,Nha Ba Nu 2,Comedy,CGV Aeon Mall,3D,2,"110,000","49,000","269,000",bank,0,Success
TXN001228,U28648,Regular,2/3/2026 16:14,2/6/2026 0:14,Weekday,La La Land 2,Romance,BHD Star Bitexco,Couple,2,"270,000",0,"540,000",wallet,"10,000",Failed
TXN001229,U41227,Regular,1/29/2026 10:03,2/6/2026 23:03,Weekday,Dune: Part Three,Sci-Fi,Galaxy Sala,IMAX,3,"160,000","129,000","609,000",bank,"50,000",Success
TXN001230,U50301,New,3/4/2026 2:35,3/7/2026 15:35,Weekend,Avengers: Secret Wars,Action,CGV Aeon Mall,IMAX,3,"160,000","89,000","569,000",vietQR,0,Success
TXN001231,U84110,New,1/23/2026 2:38,1/30/2026 20:38,Weekday,Avengers: Secret Wars,Action,Lotte Cinema Q7,IMAX,4,"160,000",0,"640,000",wallet,0,Success
TXN001232,U68926,Regular,4/7/2026 23:27,4/15/2026 4:27,Weekday,Fast X Final,Action,BHD Pham Hung,Standard,5,"75,000",0,"375,000",vietQR,0,Success
TXN001233,U39084,Regular,4/15/2026 13:47,4/19/2026 10:47,Weekend,The Conjuring 4,Horror,CGV Aeon Mall,3D,1,"120,000","49,000","169,000",bank,0,Success
TXN001234,U66202,Regular,3/11/2026 0:44,3/17/2026 7:44,Weekday,Wicked 2,Musical,Lotte Landmark,Couple,2,"260,000","49,000","569,000",wallet,0,Success
TXN001235,U54073,Regular,1/24/2026 2:50,1/25/2026 21:50,Weekend,Joker 3,Crime,BHD Pham Hung,IMAX,2,"160,000","89,000","409,000",wallet,"10,000",Success
TXN001236,U79944,Member,2/14/2026 18:25,2/20/2026 0:25,Weekday,Fast X Final,Action,Lotte Landmark,VIP,3,"145,000",0,"435,000",wallet,"30,000",Success
TXN001237,U34125,Member,5/24/2026 19:03,5/30/2026 14:03,Weekend,The Conjuring 4,Horror,BHD Star Bitexco,Standard,5,"80,000","49,000","449,000",bank,"30,000",Success
TXN001238,U56198,Regular,3/4/2026 0:21,3/9/2026 3:21,Weekday,Wicked 2,Musical,Galaxy Sala,IMAX,4,"170,000",0,"680,000",vietQR,0,Success
TXN001239,U83957,Member,5/26/2026 7:58,5/31/2026 18:58,Weekend,Dune: Part Three,Sci-Fi,Lotte Landmark,Standard,2,"75,000","89,000","239,000",bank,0,Failed
TXN001240,U60694,VIP,4/10/2026 22:03,4/14/2026 18:03,Weekday,Wicked 2,Musical,CGV Aeon Mall,3D,4,"120,000",0,"480,000",wallet,"20,000",Success
TXN001241,U85265,VIP,4/18/2026 7:41,4/28/2026 5:41,Weekday,The Conjuring 4,Horror,CGV Aeon Mall,3D,2,"110,000",0,"220,000",vietQR,"10,000",Failed
TXN001242,U61569,Regular,5/9/2026 12:57,5/16/2026 17:57,Weekend,Fast X Final,Action,BHD Pham Hung,Standard,1,"75,000","129,000","204,000",bank,"20,000",Success
TXN001243,U60115,Regular,2/18/2026 16:19,2/28/2026 14:19,Weekend,Wicked 2,Musical,BHD Star Bitexco,Standard,1,"80,000",0,"80,000",bank,0,Success
TXN001244,U62690,New,4/13/2026 8:15,4/13/2026 19:15,Weekday,Wicked 2,Musical,Lotte Landmark,3D,2,"120,000",0,"240,000",bank,0,Failed
TXN001245,U71963,New,3/30/2026 9:28,4/1/2026 20:28,Weekday,Dune: Part Three,Sci-Fi,Galaxy Nguyen Du,IMAX,3,"160,000",0,"480,000",wallet,0,Success
TXN001246,U67531,Regular,4/23/2026 0:36,4/29/2026 17:36,Weekday,Mai 2,Drama,Galaxy Sala,Standard,2,"85,000",0,"170,000",bank,0,Success
TXN001247,U76860,Regular,3/21/2026 11:21,3/21/2026 19:21,Weekend,Fast X Final,Action,CGV Aeon Mall,Standard,4,"80,000",0,"320,000",vietQR,0,Success
TXN001248,U79812,Regular,4/18/2026 17:15,4/22/2026 23:15,Weekday,Avengers: Secret Wars,Action,Galaxy Nguyen Du,IMAX,1,"160,000","89,000","249,000",wallet,0,Success
TXN001249,U46197,Member,5/29/2026 0:32,6/1/2026 9:32,Weekday,Oppenheimer II,Drama,Galaxy Sala,3D,2,"110,000",0,"220,000",wallet,0,Success
TXN001250,U68162,Regular,3/20/2026 11:55,3/27/2026 17:55,Weekday,Mai 2,Drama,Lotte Cinema Q7,Standard,2,"75,000","129,000","279,000",vietQR,"20,000",Success
TXN001251,U82969,VIP,4/29/2026 10:44,5/2/2026 5:44,Weekend,Wicked 2,Musical,BHD Star Bitexco,Standard,4,"75,000","129,000","429,000",bank,0,Success
TXN001252,U16587,Regular,5/2/2026 16:44,5/10/2026 16:44,Weekend,Inside Out 3,Animation,Galaxy Nguyen Du,Standard,1,"75,000","49,000","124,000",wallet,"10,000",Success
TXN001253,U41330,Member,5/26/2026 0:05,5/26/2026 2:05,Weekday,Mai 2,Drama,BHD Pham Hung,IMAX,6,"160,000","129,000","1,089,000",bank,0,Success
TXN001254,U73013,Member,5/24/2026 23:30,5/28/2026 11:30,Weekday,Joker 3,Crime,Galaxy Sala,IMAX,4,"160,000",0,"640,000",wallet,"10,000",Success
TXN001255,U20180,Regular,1/4/2026 16:15,1/11/2026 8:15,Weekend,Mai 2,Drama,BHD Star Bitexco,3D,4,"110,000","129,000","569,000",wallet,"20,000",Success
TXN001256,U15733,Member,4/30/2026 11:05,5/5/2026 23:05,Weekday,Smile 3,Horror,BHD Star Bitexco,Couple,2,"265,000","89,000","619,000",vietQR,0,Success
TXN001257,U99415,Member,1/23/2026 22:09,1/31/2026 11:09,Weekend,Moana 2,Animation,BHD Pham Hung,VIP,6,"140,000",0,"840,000",vietQR,0,Success
TXN001258,U45615,Regular,3/27/2026 1:13,4/5/2026 5:13,Weekend,Joker 3,Crime,Lotte Cinema Q7,Couple,1,"270,000","129,000","399,000",wallet,"10,000",Refunded
TXN001259,U45052,New,2/26/2026 7:39,3/8/2026 4:39,Weekend,Gladiator III,Action,Lotte Landmark,Standard,1,"75,000",0,"75,000",bank,0,Success
TXN001260,U25869,Member,4/20/2026 4:20,4/24/2026 23:20,Weekday,Nha Ba Nu 2,Comedy,BHD Star Bitexco,Couple,2,"270,000",0,"540,000",wallet,0,Success
TXN001261,U63025,Regular,4/17/2026 17:53,4/19/2026 21:53,Weekend,Nha Ba Nu 2,Comedy,Galaxy Nguyen Du,Standard,2,"75,000",0,"150,000",vietQR,"20,000",Success
TXN001262,U69609,Member,2/9/2026 14:52,2/10/2026 13:52,Weekday,Avengers: Secret Wars,Action,Galaxy Nguyen Du,Couple,4,"270,000",0,"1,080,000",wallet,0,Success
TXN001263,U95125,VIP,3/13/2026 1:09,3/13/2026 16:09,Weekday,Joker 3,Crime,CGV Vincom,VIP,2,"140,000","189,000","469,000",wallet,0,Success
TXN001264,U22068,Regular,5/17/2026 0:25,5/24/2026 6:25,Weekend,Avengers: Secret Wars,Action,CGV Vincom,Standard,2,"75,000",0,"150,000",vietQR,"10,000",Success
TXN001265,U52921,Regular,3/13/2026 6:19,3/13/2026 16:19,Weekday,Smile 3,Horror,CGV Aeon Mall,IMAX,1,"160,000","89,000","249,000",vietQR,0,Success
TXN001266,U74356,Regular,2/19/2026 23:33,2/21/2026 22:33,Weekend,Mai 2,Drama,Galaxy Nguyen Du,Couple,2,"260,000",0,"520,000",wallet,0,Success
TXN001267,U13700,Member,2/18/2026 4:40,2/18/2026 23:40,Weekday,Gladiator III,Action,CGV Vincom,Standard,2,"75,000",0,"150,000",bank,0,Success
TXN001268,U83445,Regular,3/8/2026 7:09,3/9/2026 8:09,Weekday,Nha Ba Nu 2,Comedy,CGV Vincom,IMAX,6,"160,000",0,"960,000",bank,0,Success
TXN001269,U15162,Regular,1/31/2026 17:55,2/1/2026 5:55,Weekend,Gladiator III,Action,Galaxy Nguyen Du,IMAX,2,"170,000",0,"340,000",wallet,0,Success
TXN001270,U61050,Regular,5/9/2026 21:50,5/12/2026 3:50,Weekday,The Conjuring 4,Horror,Lotte Cinema Q7,Couple,6,"260,000",0,"1,560,000",vietQR,0,Success
TXN001271,U64003,New,3/22/2026 20:24,3/27/2026 0:24,Weekday,Joker 3,Crime,CGV Vincom,Couple,4,"270,000",0,"1,080,000",wallet,"10,000",Success
TXN001272,U62425,New,3/12/2026 22:44,3/14/2026 12:44,Weekend,The Conjuring 4,Horror,Lotte Landmark,Standard,3,"75,000",0,"225,000",bank,0,Success
TXN001273,U83038,New,1/10/2026 12:15,1/15/2026 15:15,Weekday,Smile 3,Horror,CGV Aeon Mall,IMAX,4,"165,000","189,000","849,000",wallet,0,Success
