session_tracking_id,user_id,event_id,screen_name,event_name,event_type,tracking_time,event_sequence,platform,app_version,device_model,network,user_segment,duration_ms
SES000144,U37604,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-04 20:35:29,13,iOS,3.8.1,iPhone 12,4G,Member,"31,812"
SES000144,U37604,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-04 20:36:13,14,iOS,3.8.1,iPhone 12,4G,Member,"19,030"
SES000144,U37604,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-04 20:37:19,15,iOS,3.8.1,iPhone 12,4G,Member,"36,873"
SES000144,U37604,1025.015,Confirm,load màn hình confirm,view,2026-05-04 20:37:39,16,iOS,3.8.1,iPhone 12,4G,Member,439
SES000144,U37604,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-04 20:38:22,17,iOS,3.8.1,iPhone 12,4G,Member,"6,062"
SES000144,U37604,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-04 20:39:44,18,iOS,3.8.1,iPhone 12,4G,Member,"15,194"
SES000144,U37604,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-04 20:41:10,19,iOS,3.8.1,iPhone 12,4G,Member,"41,906"
SES000145,U87315,1020.000,Movie Home,load màn hình Movie home,view,2026-05-24 00:33:17,1,Android,3.8.1,Oppo Reno8,4G,Member,"39,155"
SES000145,U87315,1020.001,Movie Home,click chọn phim,click,2026-05-24 00:33:34,2,Android,3.8.1,Oppo Reno8,4G,Member,"27,499"
SES000145,U87315,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-24 00:33:36,3,Android,3.8.1,Oppo Reno8,4G,Member,"3,295"
SES000145,U87315,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-24 00:34:31,4,Android,3.8.1,Oppo Reno8,4G,Member,"15,470"
SES000145,U87315,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-24 00:34:40,5,Android,3.8.1,Oppo Reno8,4G,Member,"27,836"
SES000145,U87315,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-24 00:36:08,6,Android,3.8.1,Oppo Reno8,4G,Member,"4,234"
SES000145,U87315,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-24 00:36:52,7,Android,3.8.1,Oppo Reno8,4G,Member,"26,866"
SES000145,U87315,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-24 00:37:12,8,Android,3.8.1,Oppo Reno8,4G,Member,"19,948"
SES000145,U87315,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-24 00:37:55,9,Android,3.8.1,Oppo Reno8,4G,Member,"27,467"
SES000145,U87315,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-24 00:38:14,10,Android,3.8.1,Oppo Reno8,4G,Member,"21,228"
SES000145,U87315,1023.013,Chọn Ghế,chọn ghế,click,2026-05-24 00:39:33,11,Android,3.8.1,Oppo Reno8,4G,Member,"10,535"
SES000145,U87315,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-24 00:39:50,12,Android,3.8.1,Oppo Reno8,4G,Member,"28,572"
SES000145,U87315,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-24 00:40:31,13,Android,3.8.1,Oppo Reno8,4G,Member,"20,574"
SES000145,U87315,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-24 00:41:34,14,Android,3.8.1,Oppo Reno8,4G,Member,"24,688"
SES000145,U87315,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-24 00:42:48,15,Android,3.8.1,Oppo Reno8,4G,Member,"11,334"
SES000145,U87315,1025.015,Confirm,load màn hình confirm,view,2026-05-24 00:43:38,16,Android,3.8.1,Oppo Reno8,4G,Member,"9,607"
SES000145,U87315,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-24 00:44:04,17,Android,3.8.1,Oppo Reno8,4G,Member,"19,080"
SES000145,U87315,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-24 00:45:20,18,Android,3.8.1,Oppo Reno8,4G,Member,"1,659"
SES000145,U87315,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-24 00:46:42,19,Android,3.8.1,Oppo Reno8,4G,Member,"30,827"
SES000146,U78688,1020.000,Movie Home,load màn hình Movie home,view,2026-05-30 19:39:32,1,iOS,3.9.0,iPhone 14,4G,Regular,"5,362"
SES000146,U78688,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-30 19:40:40,2,iOS,3.9.0,iPhone 14,4G,Regular,"40,502"
SES000146,U78688,1020.005,Movie Home,click đặt vé phim trên Movie home,click,2026-05-30 19:42:05,3,iOS,3.9.0,iPhone 14,4G,Regular,"23,753"
SES000146,U78688,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-30 19:42:34,4,iOS,3.9.0,iPhone 14,4G,Regular,"25,057"
SES000146,U78688,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-30 19:42:38,5,iOS,3.9.0,iPhone 14,4G,Regular,"40,362"
SES000147,U49329,1020.000,Movie Home,load màn hình Movie home,view,2026-05-20 18:01:11,1,Android,3.9.0,Samsung A54,Wifi,New,"38,848"
SES000147,U49329,1020.001,Movie Home,click chọn phim,click,2026-05-20 18:02:25,2,Android,3.9.0,Samsung A54,Wifi,New,"3,707"
SES000147,U49329,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-20 18:02:34,3,Android,3.9.0,Samsung A54,Wifi,New,"27,904"
SES000147,U49329,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-20 18:02:43,4,Android,3.9.0,Samsung A54,Wifi,New,"34,603"
SES000147,U49329,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-20 18:03:24,5,Android,3.9.0,Samsung A54,Wifi,New,"13,172"
SES000147,U49329,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-20 18:03:45,6,Android,3.9.0,Samsung A54,Wifi,New,"4,484"
SES000148,U63177,1020.000,Movie Home,load màn hình Movie home,view,2026-05-03 18:24:13,1,iOS,4.1.2,iPhone 13,4G,Member,"19,862"
SES000148,U63177,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-03 18:25:03,2,iOS,4.1.2,iPhone 13,4G,Member,"28,810"
SES000148,U63177,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-03 18:25:30,3,iOS,4.1.2,iPhone 13,4G,Member,"19,918"
SES000148,U63177,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-03 18:26:44,4,iOS,4.1.2,iPhone 13,4G,Member,"42,837"
SES000148,U63177,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-03 18:27:06,5,iOS,4.1.2,iPhone 13,4G,Member,"30,551"
SES000149,U61215,1020.000,Movie Home,load màn hình Movie home,view,2026-05-18 14:23:36,1,iOS,3.9.0,iPhone 14,5G,Regular,"43,401"
SES000149,U61215,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-18 14:24:42,2,iOS,3.9.0,iPhone 14,5G,Regular,"14,987"
SES000149,U61215,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-18 14:24:45,3,iOS,3.9.0,iPhone 14,5G,Regular,"6,329"
SES000149,U61215,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-18 14:25:43,4,iOS,3.9.0,iPhone 14,5G,Regular,"20,806"
SES000149,U61215,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-18 14:26:30,5,iOS,3.9.0,iPhone 14,5G,Regular,"29,179"
SES000149,U61215,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-18 14:27:54,6,iOS,3.9.0,iPhone 14,5G,Regular,"12,157"
SES000149,U61215,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-18 14:28:17,7,iOS,3.9.0,iPhone 14,5G,Regular,"19,060"
SES000149,U61215,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-18 14:29:34,8,iOS,3.9.0,iPhone 14,5G,Regular,"31,090"
SES000149,U61215,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-18 14:30:12,9,iOS,3.9.0,iPhone 14,5G,Regular,"38,033"
SES000149,U61215,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-18 14:31:27,10,iOS,3.9.0,iPhone 14,5G,Regular,"29,969"
SES000149,U61215,1023.013,Chọn Ghế,chọn ghế,click,2026-05-18 14:31:55,11,iOS,3.9.0,iPhone 14,5G,Regular,"5,196"
SES000149,U61215,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-18 14:32:14,12,iOS,3.9.0,iPhone 14,5G,Regular,"26,454"
SES000149,U61215,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-18 14:32:22,13,iOS,3.9.0,iPhone 14,5G,Regular,"44,913"
SES000149,U61215,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-18 14:33:07,14,iOS,3.9.0,iPhone 14,5G,Regular,"27,174"
SES000149,U61215,1025.015,Confirm,load màn hình confirm,view,2026-05-18 14:34:33,15,iOS,3.9.0,iPhone 14,5G,Regular,"37,645"
SES000149,U61215,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-18 14:35:14,16,iOS,3.9.0,iPhone 14,5G,Regular,"11,349"
SES000149,U61215,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-18 14:36:04,17,iOS,3.9.0,iPhone 14,5G,Regular,"23,259"
SES000149,U61215,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-18 14:37:30,18,iOS,3.9.0,iPhone 14,5G,Regular,"42,446"
SES000150,U43687,1020.000,Movie Home,load màn hình Movie home,view,2026-05-22 22:31:48,1,Android,4.1.2,Vivo V27,Wifi,Regular,"4,355"
SES000150,U43687,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-22 22:32:35,2,Android,4.1.2,Vivo V27,Wifi,Regular,"10,878"
SES000150,U43687,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-22 22:33:27,3,Android,4.1.2,Vivo V27,Wifi,Regular,"35,470"
SES000150,U43687,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-22 22:33:33,4,Android,4.1.2,Vivo V27,Wifi,Regular,"25,672"
SES000150,U43687,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-22 22:34:57,5,Android,4.1.2,Vivo V27,Wifi,Regular,"11,529"
SES000150,U43687,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-22 22:35:10,6,Android,4.1.2,Vivo V27,Wifi,Regular,"21,072"
SES000150,U43687,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-22 22:36:29,7,Android,4.1.2,Vivo V27,Wifi,Regular,"42,330"
SES000150,U43687,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-22 22:36:48,8,Android,4.1.2,Vivo V27,Wifi,Regular,"41,815"
SES000150,U43687,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-22 22:37:00,9,Android,4.1.2,Vivo V27,Wifi,Regular,"34,794"
SES000150,U43687,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-22 22:37:15,10,Android,4.1.2,Vivo V27,Wifi,Regular,"25,836"
SES000150,U43687,1023.013,Chọn Ghế,chọn ghế,click,2026-05-22 22:38:37,11,Android,4.1.2,Vivo V27,Wifi,Regular,"30,310"
SES000150,U43687,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-22 22:39:16,12,Android,4.1.2,Vivo V27,Wifi,Regular,"34,900"
SES000150,U43687,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-22 22:39:38,13,Android,4.1.2,Vivo V27,Wifi,Regular,"16,399"
SES000150,U43687,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-22 22:39:43,14,Android,4.1.2,Vivo V27,Wifi,Regular,"31,700"
SES000150,U43687,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-22 22:40:46,15,Android,4.1.2,Vivo V27,Wifi,Regular,"36,124"
SES000150,U43687,1025.015,Confirm,load màn hình confirm,view,2026-05-22 22:41:47,16,Android,4.1.2,Vivo V27,Wifi,Regular,"23,428"
SES000150,U43687,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-22 22:41:51,17,Android,4.1.2,Vivo V27,Wifi,Regular,"31,730"
SES000150,U43687,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-22 22:42:07,18,Android,4.1.2,Vivo V27,Wifi,Regular,"39,081"
SES000150,U43687,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-22 22:42:36,19,Android,4.1.2,Vivo V27,Wifi,Regular,"33,960"
SES000151,U91834,1020.000,Movie Home,load màn hình Movie home,view,2026-05-06 07:57:19,1,iOS,3.9.0,iPhone 14,4G,VIP,"27,972"
SES000151,U91834,1020.001,Movie Home,click chọn phim,click,2026-05-06 07:58:37,2,iOS,3.9.0,iPhone 14,4G,VIP,"12,170"
SES000151,U91834,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-06 07:59:43,3,iOS,3.9.0,iPhone 14,4G,VIP,"21,338"
SES000151,U91834,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-06 07:59:46,4,iOS,3.9.0,iPhone 14,4G,VIP,"42,851"
SES000151,U91834,1021.003,Phim Detail,Click xem trailer,click,2026-05-06 08:00:33,5,iOS,3.9.0,iPhone 14,4G,VIP,"2,701"
SES000151,U91834,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-06 08:01:43,6,iOS,3.9.0,iPhone 14,4G,VIP,"13,405"
SES000151,U91834,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-06 08:02:53,7,iOS,3.9.0,iPhone 14,4G,VIP,"18,872"
SES000151,U91834,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-06 08:04:20,8,iOS,3.9.0,iPhone 14,4G,VIP,"2,131"
SES000151,U91834,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-06 08:05:33,9,iOS,3.9.0,iPhone 14,4G,VIP,"3,525"
SES000152,U74513,1020.000,Movie Home,load màn hình Movie home,view,2026-05-07 17:04:08,1,Android,4.0.0,Samsung S23,Wifi,Regular,"36,208"
SES000152,U74513,1020.001,Movie Home,click chọn phim,click,2026-05-07 17:04:14,2,Android,4.0.0,Samsung S23,Wifi,Regular,"41,979"
SES000152,U74513,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-07 17:04:47,3,Android,4.0.0,Samsung S23,Wifi,Regular,"17,863"
SES000152,U74513,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-07 17:05:46,4,Android,4.0.0,Samsung S23,Wifi,Regular,"19,715"
SES000152,U74513,1021.003,Phim Detail,Click xem trailer,click,2026-05-07 17:07:10,5,Android,4.0.0,Samsung S23,Wifi,Regular,"6,709"
SES000152,U74513,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-07 17:08:06,6,Android,4.0.0,Samsung S23,Wifi,Regular,"22,339"
SES000152,U74513,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-07 17:09:06,7,Android,4.0.0,Samsung S23,Wifi,Regular,"30,755"
SES000152,U74513,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-07 17:10:00,8,Android,4.0.0,Samsung S23,Wifi,Regular,"2,596"
SES000152,U74513,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-07 17:11:15,9,Android,4.0.0,Samsung S23,Wifi,Regular,"30,058"
SES000152,U74513,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-07 17:12:37,10,Android,4.0.0,Samsung S23,Wifi,Regular,"13,750"
SES000152,U74513,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-07 17:13:28,11,Android,4.0.0,Samsung S23,Wifi,Regular,"1,438"
SES000153,U50830,1020.000,Movie Home,load màn hình Movie home,view,2026-05-05 04:35:42,1,Android,3.9.0,Xiaomi 13,4G,Member,"6,305"
SES000153,U50830,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-05 04:36:39,2,Android,3.9.0,Xiaomi 13,4G,Member,"24,621"
SES000153,U50830,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-05 04:38:09,3,Android,3.9.0,Xiaomi 13,4G,Member,"44,838"
SES000153,U50830,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-05 04:38:15,4,Android,3.9.0,Xiaomi 13,4G,Member,"5,198"
SES000153,U50830,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-05 04:38:56,5,Android,3.9.0,Xiaomi 13,4G,Member,"28,146"
SES000153,U50830,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-05 04:40:15,6,Android,3.9.0,Xiaomi 13,4G,Member,597
SES000153,U50830,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-05 04:40:39,7,Android,3.9.0,Xiaomi 13,4G,Member,"42,207"
SES000153,U50830,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-05 04:40:52,8,Android,3.9.0,Xiaomi 13,4G,Member,"38,126"
SES000153,U50830,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-05 04:41:25,9,Android,3.9.0,Xiaomi 13,4G,Member,"11,543"
SES000153,U50830,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-05 04:41:40,10,Android,3.9.0,Xiaomi 13,4G,Member,"32,639"
SES000153,U50830,1023.013,Chọn Ghế,chọn ghế,click,2026-05-05 04:42:33,11,Android,3.9.0,Xiaomi 13,4G,Member,"40,511"
SES000153,U50830,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-05 04:42:43,12,Android,3.9.0,Xiaomi 13,4G,Member,"14,394"
SES000153,U50830,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-05 04:42:46,13,Android,3.9.0,Xiaomi 13,4G,Member,"4,815"
SES000154,U84643,1020.000,Movie Home,load màn hình Movie home,view,2026-05-27 13:44:13,1,Android,4.0.0,Oppo Reno8,3G,VIP,"13,258"
SES000154,U84643,1020.001,Movie Home,click chọn phim,click,2026-05-27 13:45:31,2,Android,4.0.0,Oppo Reno8,3G,VIP,"9,789"
SES000154,U84643,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-27 13:46:04,3,Android,4.0.0,Oppo Reno8,3G,VIP,"43,747"
SES000154,U84643,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-27 13:46:57,4,Android,4.0.0,Oppo Reno8,3G,VIP,"12,937"
SES000154,U84643,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-27 13:47:05,5,Android,4.0.0,Oppo Reno8,3G,VIP,"23,031"
SES000154,U84643,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-27 13:47:51,6,Android,4.0.0,Oppo Reno8,3G,VIP,"18,313"
SES000155,U96009,1020.000,Movie Home,load màn hình Movie home,view,2026-05-17 02:28:35,1,Android,4.0.0,Xiaomi 13,Wifi,Regular,"9,002"
SES000155,U96009,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-17 02:29:00,2,Android,4.0.0,Xiaomi 13,Wifi,Regular,"2,061"
SES000155,U96009,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-17 02:29:23,3,Android,4.0.0,Xiaomi 13,Wifi,Regular,"40,167"
SES000155,U96009,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-17 02:29:55,4,Android,4.0.0,Xiaomi 13,Wifi,Regular,"5,358"
SES000155,U96009,1021.003,Phim Detail,Click xem trailer,click,2026-05-17 02:31:24,5,Android,4.0.0,Xiaomi 13,Wifi,Regular,"33,112"
SES000155,U96009,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-17 02:31:33,6,Android,4.0.0,Xiaomi 13,Wifi,Regular,"29,373"
SES000155,U96009,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-17 02:32:00,7,Android,4.0.0,Xiaomi 13,Wifi,Regular,"1,137"
SES000155,U96009,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-17 02:32:04,8,Android,4.0.0,Xiaomi 13,Wifi,Regular,"25,890"
SES000155,U96009,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-17 02:32:40,9,Android,4.0.0,Xiaomi 13,Wifi,Regular,"36,020"
SES000155,U96009,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-17 02:34:05,10,Android,4.0.0,Xiaomi 13,Wifi,Regular,"11,495"
SES000156,U85503,1020.000,Movie Home,load màn hình Movie home,view,2026-05-06 11:57:11,1,iOS,3.8.1,iPhone 14,5G,New,"41,799"
SES000156,U85503,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-06 11:58:16,2,iOS,3.8.1,iPhone 14,5G,New,"23,705"
SES000156,U85503,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-06 11:58:50,3,iOS,3.8.1,iPhone 14,5G,New,"24,172"
SES000157,U93343,1020.000,Movie Home,load màn hình Movie home,view,2026-05-02 18:37:35,1,Android,4.0.0,Oppo Reno8,4G,VIP,"14,050"
SES000157,U93343,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-02 18:38:30,2,Android,4.0.0,Oppo Reno8,4G,VIP,"43,411"
SES000157,U93343,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-02 18:39:06,3,Android,4.0.0,Oppo Reno8,4G,VIP,"40,455"
SES000157,U93343,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-02 18:40:26,4,Android,4.0.0,Oppo Reno8,4G,VIP,"23,523"
SES000157,U93343,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-02 18:41:50,5,Android,4.0.0,Oppo Reno8,4G,VIP,"34,789"
SES000157,U93343,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-02 18:43:10,6,Android,4.0.0,Oppo Reno8,4G,VIP,702
SES000157,U93343,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-02 18:44:16,7,Android,4.0.0,Oppo Reno8,4G,VIP,"27,375"
SES000157,U93343,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-02 18:44:52,8,Android,4.0.0,Oppo Reno8,4G,VIP,"2,923"
SES000158,U58065,1020.000,Movie Home,load màn hình Movie home,view,2026-05-20 04:15:55,1,iOS,3.8.1,iPhone SE,3G,Regular,"2,626"
SES000159,U84211,1020.000,Movie Home,load màn hình Movie home,view,2026-05-16 18:03:39,1,Android,4.1.3,Oppo Reno8,4G,New,"2,690"
SES000159,U84211,1020.001,Movie Home,click chọn phim,click,2026-05-16 18:04:28,2,Android,4.1.3,Oppo Reno8,4G,New,"14,152"
SES000159,U84211,1020.005,Movie Home,click đặt vé phim trên Movie home,click,2026-05-16 18:05:37,3,Android,4.1.3,Oppo Reno8,4G,New,"9,645"
SES000159,U84211,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-16 18:06:26,4,Android,4.1.3,Oppo Reno8,4G,New,"15,539"
